2983.3039  1.0000635 0.000039
2983.5900  1.0000339 0.000039
2983.6104  0.99989880 0.000039
2983.6308  0.99992210 0.000039
2983.6513  1.0000080 0.000039
2983.6717  0.99999897 0.000039
2983.6921  0.99997647 0.000039
2983.7126  1.0000487 0.000039
2983.7330  0.99997345 0.000039
2983.7534  1.0000172 0.000039
2983.7739  0.99997883 0.000039
2983.7943  1.0000112 0.000039
2983.8352  1.0000531 0.000039
2983.8556  1.0000585 0.000039
2983.8760  1.0000165 0.000039
2983.8965  0.99999639 0.000039
2983.9169  1.0001040 0.000039
2983.9373  1.0000684 0.000039
2983.9578  0.99989154 0.000039
2983.9782  0.99996672 0.000039
2983.9986  0.99997801 0.000039
2984.0191  0.99998177 0.000039
2984.0395  0.99998122 0.000039
2984.0803  1.0000502 0.000039
2984.1008  0.99996897 0.000039
2984.1212  0.99999629 0.000039
2984.1416  0.99994751 0.000039
2984.1621  0.99996462 0.000039
2984.1825  0.99996091 0.000039
2984.2029  1.0000567 0.000039
2984.2234  1.0000222 0.000039
2984.2438  1.0000245 0.000039
